Country,Innings Player,Country Image,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
New Zealand,CJ Anderson,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,350,441,129,62,,
New Zealand,CJ Drum,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,
New Zealand,CJ Nevin,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,113,316,125,,,,,,,,,,,,,,,,
New Zealand,CL Cairns,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,11,72,66,211,437,507,414,391,579,523,5,398,585,429,213,40,,,,,,,,,,,,,
New Zealand,CM Kuggeleijn,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,130,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,CM Spearman,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,94,391,6,40,143,257,5,,,,,,,,,,,,,,,,,,
New Zealand,CS Martin,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0,,2,,,,,,,,,,,
New Zealand,CZ Harris,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,51,138,290,22,321,,387,477,423,410,391,439,606,295,129,,,,,,,,,,,,,,,
New Zealand,DA Stirling,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,DAJ Bracewell,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,43,17,5,,79
New Zealand,DG Brownlie,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,181,,,158,,
New Zealand,DJ Murray,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,DJ Nash,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,60,,34,15,19,,195,155,31,70,45,,,,,,,,,,,,,,,,,
New Zealand,DJ White,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,DK Morrison,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,13,2,31,,15,25,30,37,18,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,DL Vettori,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,71,65,72,48,86,139,107,135,205,221,110,145,259,324,66,,5,41,102,,,,
New Zealand,DN Patel,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,124,106,,41,,31,44,,104,113,60,,,,,,,,,,,,,,,,,,,,,,
New Zealand,DR Flynn,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,48,,,61,,,,,,,
New Zealand,DR Hadlee,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,0,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,DR O'Sullivan,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,DR Tuffey,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,44,57,39,3,1,,8,,6,135,,,,,,,,,
New Zealand,EB McSweeney,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,51,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,EJ Chatfield,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,3,10,2,2,49,6,11,18,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,EJ Gray,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,57,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,EP Thompson,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,GB Troup,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,3,17,14,2,39,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,GD Elliott,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,507,106,,,297,,850,113,,,
New Zealand,GE Bradburn,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,38,,19,,,,,,,,,3,,,,,,,,,,,,,,,,,,
New Zealand,GE Vivian,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,GH Worker,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,184,47,
New Zealand,GI Allott,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,7,3,,,,,,,,,,,,,,,,,,,
New Zealand,GJ Hopkins,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,9,32,15,180,,,,,,,,,
New Zealand,GK Robertson,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,17,,,21,,7,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,GM Turner,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,36,11,359,182,,,176,,,,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,GN Edwards,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,73,,12,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,GP Howarth,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,93,43,,54,70,127,211,53,428,156,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,GP Sulzberger,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,
New Zealand,GR Larsen,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,2,17,59,123,136,107,11,103,,71,,,,,,,,,,,,,,,,,,,,
New Zealand,GW Aldridge,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,HD Rutherford,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,
New Zealand,HJ Howarth,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,6,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,HJH Marshall,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,590,309,224,88,,,,,,,,,,,,
New Zealand,HK Bennett,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,3,,,,,
New Zealand,HM Nicholls,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,179,201,220,477
New Zealand,HT Davis,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
New Zealand,IDS Smith,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,1,64,14,8,148,142,4,69,101,70,193,146,95,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,IE O'Brien,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
New Zealand,IG Butler,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,0,,,,,65,13,,,,,,,,,
New Zealand,IS Sodhi,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,44,17
New Zealand,JAH Marshall,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,50,5,165,,,,,,,,,,,
New Zealand,JD Ryder,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,374,58,399,6,0,262,,,,,
New Zealand,JDP Oram,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,138,239,221,207,87,549,319,105,109,90,141,,,,,,,
New Zealand,JDS Neesham,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,63,92,252,321,,436
New Zealand,JEC Franklin,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,63,,,33,145,214,,63,252,139,156,152,,,,,,
New Zealand,JF Reid,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,5,,20,,202,273,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,JFM Morrison,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,96,15,,,11,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,JG Bracewell,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,41,32,47,126,62,161,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,JG Wright,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,48,166,201,378,23,598,166,187,320,252,742,102,465,122,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,JJ Crowe,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,345,161,179,387,189,137,66,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,JM How,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,83,376,386,27,41,75,,,,,,,,
New Zealand,JM Parker,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,14,96,16,,7,,50,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,JP Millmow,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,JS Patel,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,45,4,27,,,,,,,,7,,
New Zealand,JTC Vaughan,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,51,,,80,31,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,JV Coney,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,47,173,119,102,509,192,242,410,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,JW Wilson,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,23,,,,,,,,,,,,,,
New Zealand,KD Mills,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,52,45,53,51,33,34,138,156,226,28,26,119,29,30,,,,
New Zealand,KJ Wadsworth,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,33,111,68,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,KP Walmsley,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,KR Rutherford,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,20,309,206,267,,457,217,521,134,681,331,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,KS Williamson,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,270,356,453,770,1376,699,596,468,948
New Zealand,L Ronchi,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,418,424,149,191,,
New Zealand,L Vincent,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,595,210,,542,226,512,,,,,,,,,,,,
New Zealand,LG Howell,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,,,,,,,,,,,,,,,,,,,,,
New Zealand,LH Ferguson,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,29,18
New Zealand,LJ Hamilton,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
New Zealand,LJ Woodcock,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
New Zealand,LK Germon,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,90,385,44,,,,,,,,,,,,,,,,,,,,,,
New Zealand,LRPL Taylor,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,663,465,631,676,561,223,510,662,1046,200,968,639,943
New Zealand,LW Stott,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,MB Owens,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,MC Snedden,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,7,25,4,187,1,14,29,170,72,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,MD Bailey,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,MD Bates,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,
New Zealand,MD Bell,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,37,,78,,,,,,,,,,,,,,,,,,
New Zealand,MD Crowe,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,10,318,416,238,622,324,331,196,810,163,789,195,98,194,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,MDJ Walker,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,
New Zealand,MG Burgess,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,48,6,,38,,1,45,108,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,MH Richardson,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,
New Zealand,MHW Papps,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,3,,,,,,,,,,,,,,
New Zealand,MJ Greatbatch,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,380,51,453,81,439,198,146,338,120,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,MJ Guptill,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738,363,650,400,406,396,1489,727,384,423,650
New Zealand,MJ Haslam,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,MJ Henry,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,132,5,,41
New Zealand,MJ Horne,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,267,152,421,,,140,,,,,,,,,,,,,,,,,
New Zealand,MJ Mason,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,4,5,0,,2,,,,,,,,,
New Zealand,MJ McClenaghan,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,43,23,31,,,
New Zealand,MJ Santner,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,230,176,230,127
New Zealand,ML Su'a,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,17,,7,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,MN Hart,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,0,,,12,,,,,,,,,,,,,,,,,
New Zealand,MR Gillespie,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/2000px-Flag_of_New_Zealand.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,75,6,,,,,,,,,,,
